WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2e1f944710>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.
WARNING:tensorflow:<tensorflow.python.ops.rnn_cell.BasicLSTMCell object at 0x7f2e1f9447d0>: Using a concatenated state is slower and will soon be deprecated.  Use state_is_tuple=True.

Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=50
CHECKPOINT_EVERY=100
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=300
EVALUATE_EVERY=100
FILTER_SIZES=3,4,5
HIDDEN_DIM=300
L2_REG_LAMBDA=0
LOG_DEVICE_PLACEMENT=False
NUM_EPOCHS=30
NUM_FILTERS=100
WORD2VEC=GoogleNews-vectors-negative300.bin

Loading data...
Vocabulary Size: 18758
Train/Dev split: 9662/1000
Writing to /home/cil/lstm-context-embeddings/runs/1473237087

Load word2vec file GoogleNews-vectors-negative300.bin

2016-09-07T16:31:46.718308: step 1, loss 0.693147, acc 0.44
2016-09-07T16:31:47.394738: step 2, loss 0.715837, acc 0.44
2016-09-07T16:31:48.090775: step 3, loss 0.700977, acc 0.4
2016-09-07T16:31:48.789307: step 4, loss 0.685589, acc 0.54
2016-09-07T16:31:49.483754: step 5, loss 0.664431, acc 0.64
2016-09-07T16:31:50.160819: step 6, loss 0.693013, acc 0.56
2016-09-07T16:31:50.857819: step 7, loss 0.751501, acc 0.46
2016-09-07T16:31:51.533647: step 8, loss 0.75942, acc 0.42
2016-09-07T16:31:52.365876: step 9, loss 0.684698, acc 0.6
2016-09-07T16:31:53.280413: step 10, loss 0.695854, acc 0.5
2016-09-07T16:31:54.025943: step 11, loss 0.693774, acc 0.52
2016-09-07T16:31:54.740550: step 12, loss 0.703, acc 0.46
2016-09-07T16:31:55.531714: step 13, loss 0.690964, acc 0.56
2016-09-07T16:31:56.334934: step 14, loss 0.685738, acc 0.54
2016-09-07T16:31:57.172188: step 15, loss 0.681963, acc 0.54
2016-09-07T16:31:57.971717: step 16, loss 0.694408, acc 0.52
2016-09-07T16:31:58.810787: step 17, loss 0.687224, acc 0.5
2016-09-07T16:31:59.514360: step 18, loss 0.720647, acc 0.38
2016-09-07T16:32:00.340239: step 19, loss 0.690365, acc 0.56
2016-09-07T16:32:01.031181: step 20, loss 0.672867, acc 0.6
2016-09-07T16:32:01.709928: step 21, loss 0.675763, acc 0.56
2016-09-07T16:32:02.447676: step 22, loss 0.694954, acc 0.56
2016-09-07T16:32:03.134698: step 23, loss 0.70257, acc 0.52
2016-09-07T16:32:03.880364: step 24, loss 0.704913, acc 0.48
2016-09-07T16:32:04.619947: step 25, loss 0.681673, acc 0.52
2016-09-07T16:32:05.366018: step 26, loss 0.649397, acc 0.6
2016-09-07T16:32:06.170583: step 27, loss 0.656208, acc 0.62
2016-09-07T16:32:06.930065: step 28, loss 0.668989, acc 0.52
2016-09-07T16:32:07.654522: step 29, loss 0.660736, acc 0.52
2016-09-07T16:32:08.409354: step 30, loss 0.714112, acc 0.52
2016-09-07T16:32:09.189771: step 31, loss 0.591963, acc 0.68
2016-09-07T16:32:10.021577: step 32, loss 0.652451, acc 0.56
2016-09-07T16:32:10.738540: step 33, loss 0.652408, acc 0.62
2016-09-07T16:32:11.531284: step 34, loss 0.663438, acc 0.66
2016-09-07T16:32:12.350131: step 35, loss 0.5742, acc 0.66
2016-09-07T16:32:13.095631: step 36, loss 0.608849, acc 0.74
2016-09-07T16:32:13.794903: step 37, loss 0.684286, acc 0.64
2016-09-07T16:32:14.529851: step 38, loss 0.657265, acc 0.62
2016-09-07T16:32:15.252336: step 39, loss 0.546291, acc 0.76
2016-09-07T16:32:15.963541: step 40, loss 0.578165, acc 0.66
2016-09-07T16:32:16.718738: step 41, loss 0.572656, acc 0.66
2016-09-07T16:32:17.374901: step 42, loss 0.57249, acc 0.62
2016-09-07T16:32:18.036533: step 43, loss 0.58589, acc 0.7
2016-09-07T16:32:18.727991: step 44, loss 0.560574, acc 0.72
2016-09-07T16:32:19.432195: step 45, loss 0.646048, acc 0.62
2016-09-07T16:32:20.110507: step 46, loss 0.571342, acc 0.68
2016-09-07T16:32:20.824079: step 47, loss 0.478498, acc 0.82
2016-09-07T16:32:21.692086: step 48, loss 0.607271, acc 0.74
2016-09-07T16:32:22.445920: step 49, loss 0.63603, acc 0.72
2016-09-07T16:32:23.271092: step 50, loss 0.774592, acc 0.56
2016-09-07T16:32:24.000708: step 51, loss 0.703827, acc 0.72
2016-09-07T16:32:24.804542: step 52, loss 0.53628, acc 0.76
2016-09-07T16:32:25.630227: step 53, loss 0.629699, acc 0.62
2016-09-07T16:32:26.463976: step 54, loss 0.668435, acc 0.62
2016-09-07T16:32:27.144795: step 55, loss 0.632459, acc 0.66
2016-09-07T16:32:27.855460: step 56, loss 0.534072, acc 0.8
2016-09-07T16:32:28.701530: step 57, loss 0.608512, acc 0.7
2016-09-07T16:32:29.534917: step 58, loss 0.641094, acc 0.66
2016-09-07T16:32:30.290582: step 59, loss 0.599806, acc 0.68
2016-09-07T16:32:30.938323: step 60, loss 0.632723, acc 0.7
2016-09-07T16:32:31.661746: step 61, loss 0.648755, acc 0.58
2016-09-07T16:32:32.434040: step 62, loss 0.581271, acc 0.64
2016-09-07T16:32:33.207649: step 63, loss 0.593713, acc 0.72
2016-09-07T16:32:33.904051: step 64, loss 0.547411, acc 0.74
2016-09-07T16:32:34.588592: step 65, loss 0.478613, acc 0.8
2016-09-07T16:32:35.287940: step 66, loss 0.585492, acc 0.66
2016-09-07T16:32:35.988342: step 67, loss 0.559569, acc 0.76
2016-09-07T16:32:36.660120: step 68, loss 0.650721, acc 0.64
2016-09-07T16:32:37.339489: step 69, loss 0.488781, acc 0.74
2016-09-07T16:32:38.133745: step 70, loss 0.571411, acc 0.72
2016-09-07T16:32:38.894054: step 71, loss 0.580112, acc 0.72
2016-09-07T16:32:39.649105: step 72, loss 0.508671, acc 0.7
2016-09-07T16:32:40.460566: step 73, loss 0.450462, acc 0.84
2016-09-07T16:32:41.231583: step 74, loss 0.478204, acc 0.78
2016-09-07T16:32:41.974167: step 75, loss 0.544987, acc 0.76
2016-09-07T16:32:42.738438: step 76, loss 0.637247, acc 0.68
2016-09-07T16:32:43.389326: step 77, loss 0.497721, acc 0.78
2016-09-07T16:32:44.065395: step 78, loss 0.585467, acc 0.72
2016-09-07T16:32:44.739408: step 79, loss 0.491918, acc 0.72
2016-09-07T16:32:45.492317: step 80, loss 0.678174, acc 0.64
2016-09-07T16:32:46.213581: step 81, loss 0.48549, acc 0.72
2016-09-07T16:32:46.883186: step 82, loss 0.437981, acc 0.74
2016-09-07T16:32:47.545052: step 83, loss 0.538503, acc 0.78
2016-09-07T16:32:48.209948: step 84, loss 0.487267, acc 0.78
2016-09-07T16:32:48.890109: step 85, loss 0.513312, acc 0.76
2016-09-07T16:32:49.559103: step 86, loss 0.442034, acc 0.78
2016-09-07T16:32:50.236473: step 87, loss 0.611144, acc 0.66
2016-09-07T16:32:50.911583: step 88, loss 0.391934, acc 0.88
2016-09-07T16:32:51.577540: step 89, loss 0.407068, acc 0.82
2016-09-07T16:32:52.240880: step 90, loss 0.601504, acc 0.66
2016-09-07T16:32:52.898495: step 91, loss 0.496954, acc 0.74
2016-09-07T16:32:53.576811: step 92, loss 0.624445, acc 0.72
2016-09-07T16:32:54.242694: step 93, loss 0.572553, acc 0.64
2016-09-07T16:32:54.900679: step 94, loss 0.468107, acc 0.76
2016-09-07T16:32:55.568691: step 95, loss 0.410143, acc 0.78
2016-09-07T16:32:56.243289: step 96, loss 0.438503, acc 0.78
2016-09-07T16:32:56.903933: step 97, loss 0.604211, acc 0.72
2016-09-07T16:32:57.567491: step 98, loss 0.47228, acc 0.76
2016-09-07T16:32:58.231975: step 99, loss 0.604293, acc 0.66
2016-09-07T16:32:58.917202: step 100, loss 0.483287, acc 0.72

Evaluation:
2016-09-07T16:33:01.885498: step 100, loss 0.501049, acc 0.76
